date,geo,sessions,leads,bookings,revenue,is_promo_day,is_treatment_geo
2024-10-02,IT,3197,101,19,41089.56160357652,0,0
2024-10-03,IT,2986,78,13,22247.52897812251,0,0
2024-10-04,IT,2785,92,17,37953.04344121641,0,0
2024-10-05,IT,2899,98,16,34360.887700517516,0,0
2024-10-06,IT,3117,101,16,32324.583205395462,0,0
2024-10-07,IT,2917,95,21,40939.975918230215,1,0
2024-10-08,IT,3489,102,17,29593.82752196781,0,0
2024-10-09,IT,3117,90,16,33952.3624901793,0,0
2024-10-10,IT,3383,120,22,40837.59110633309,0,0
2024-10-11,IT,3210,98,16,34585.83096704792,0,0
2024-10-12,IT,2908,91,12,28299.762010667724,0,0
2024-10-13,IT,3189,113,15,28464.179840217133,1,0
2024-10-14,IT,2647,90,9,20755.926542422992,0,0
2024-10-15,IT,2909,84,20,40251.16763386512,0,0
2024-10-16,IT,3002,88,8,16896.581297543133,0,0
2024-10-17,IT,3277,107,20,33534.32460819133,0,0
2024-10-18,IT,3290,99,17,30744.242104624864,0,0
2024-10-19,IT,2760,89,16,28880.58173285555,0,0
2024-10-20,IT,2636,75,11,25357.564778586977,0,0
2024-10-21,IT,2978,75,12,22551.829198591702,0,0
2024-10-22,IT,2604,89,20,42245.638966939325,0,0
2024-10-23,IT,3418,121,21,40735.06685269594,0,0
2024-10-24,IT,3044,105,16,29986.688605079602,0,0
2024-10-25,IT,2711,91,12,19659.08540844956,0,0
2024-10-26,IT,2622,69,8,12427.379489553756,0,0
2024-10-27,IT,2950,101,23,43105.80823803291,0,0
2024-10-28,IT,2995,99,14,26402.313446742577,0,0
2024-10-29,IT,2770,76,9,15784.92786314497,0,0
2024-10-30,IT,3008,87,17,33687.270393405415,0,0
2024-10-31,IT,2736,70,14,34480.312945087426,0,0
2024-11-01,IT,2922,92,15,34885.616694834534,0,0
2024-11-02,IT,3366,115,8,15509.712181665702,0,0
2024-11-03,IT,3478,98,18,35012.954363444325,0,0
2024-11-04,IT,2800,101,11,22925.60516920752,0,0
2024-11-05,IT,3068,104,21,41707.42039566594,0,0
2024-11-06,IT,3107,87,11,22890.334762223138,0,0
2024-11-07,IT,2532,88,12,23871.8958673611,0,0
2024-11-08,IT,2622,80,15,29170.10044155338,0,0
2024-11-09,IT,2260,67,10,17765.195146824728,0,0
2024-11-10,IT,2883,101,16,32025.068878569135,0,0
2024-11-11,IT,3407,122,23,33568.34929974321,0,0
2024-11-12,IT,3204,105,24,47392.13193327831,0,0
2024-11-13,IT,2941,100,12,17895.995015607612,0,0
2024-11-14,IT,2919,94,17,33512.1006205303,0,0
2024-11-15,IT,2784,89,14,23749.16882912832,0,0
2024-11-16,IT,3105,84,10,22220.047971281085,0,0
2024-11-17,IT,2761,88,11,21174.93199257979,0,0
2024-11-18,IT,2767,89,15,28549.15303968968,0,0
2024-11-19,IT,2530,95,15,29943.681587450315,0,0
2024-11-20,IT,3051,100,16,27404.22284128378,0,0
2024-11-21,IT,2850,86,10,21720.89901800157,0,0
2024-11-22,IT,2947,102,15,30927.418832398645,0,0
2024-11-23,IT,3033,100,17,30169.91370653269,0,0
2024-11-24,IT,2258,71,10,16687.956490531345,0,0
2024-11-25,IT,2629,73,15,27007.70264968145,0,0
2024-11-26,IT,2665,77,11,20437.81426929594,0,0
2024-11-27,IT,2690,87,11,18168.943277378352,0,0
2024-11-28,IT,2558,83,14,24924.612973796324,0,0
2024-11-29,IT,2607,78,9,15761.304449952757,0,0
2024-11-30,IT,2438,60,6,11007.405232834191,0,0
2024-12-01,IT,2866,78,16,29375.807115895248,0,0
2024-12-02,IT,2796,88,18,35862.989246993384,0,0
2024-12-03,IT,2860,91,15,28289.09433148295,0,0
2024-12-04,IT,2331,82,16,31546.617153088995,0,0
2024-12-05,IT,3468,114,25,48392.654022933464,0,0
2024-12-06,IT,2689,86,13,23859.138899725163,0,0
2024-12-07,IT,3239,121,19,38748.54531406464,0,0
2024-12-08,IT,2846,96,14,18922.899062770535,0,0
2024-12-09,IT,2633,89,16,28791.856588095183,0,0
2024-12-10,IT,3404,108,14,24558.437795673814,0,0
2024-12-11,IT,2994,99,15,28580.12379498954,0,0
2024-12-12,IT,2789,98,20,34803.99397101606,0,0
2024-12-13,IT,2690,81,15,30076.074667689307,0,0
2024-12-14,IT,3008,74,18,36848.260453028925,0,0
2024-12-15,IT,2491,75,9,14296.365716395272,0,0
2024-12-16,IT,2577,66,4,7700.667534237455,0,0
2024-12-17,IT,2590,71,15,24088.274369974464,0,0
2024-12-18,IT,2590,84,9,17835.780588991358,0,0
2024-12-19,IT,2621,76,10,17670.70037822801,0,0
2024-12-20,IT,3277,98,21,35589.56495927561,0,0
2024-12-21,IT,2934,101,8,12143.519042983802,0,0
2024-12-22,IT,2620,67,8,14722.935998016654,0,0
2024-12-23,IT,2458,89,21,33949.080250832936,0,0
2024-12-24,IT,2514,99,7,10862.517189616776,0,0
2024-12-25,IT,2592,94,10,18922.313473105252,0,0
2024-12-26,IT,3222,94,19,39412.493536619986,0,0
2024-12-27,IT,2699,77,9,17386.42683369758,0,0
2024-12-28,IT,2721,84,10,15482.431145415481,0,0
2024-12-29,IT,2478,74,12,21649.35409625599,0,0
2024-12-30,IT,2249,69,8,15881.999678217866,0,0
2024-12-31,IT,2533,75,12,21545.75440281753,0,0
2024-01-01,NL,2371,64,4,10220.644632709871,0,0
2024-01-02,NL,2252,82,11,22898.395638456324,0,0
2024-01-03,NL,2297,60,10,18254.96149363512,0,0
2024-01-04,NL,2245,82,13,28642.235654338983,0,0
2024-01-05,NL,2489,73,7,21359.39736388231,0,0
2024-01-06,NL,2421,82,9,22521.767384073217,0,0
2024-01-07,NL,2068,59,9,19116.038343423505,0,0
2024-01-08,NL,2394,87,11,27246.895795430286,0,0
2024-01-09,NL,1973,60,4,9231.586817883172,0,0
2024-01-10,NL,2269,70,5,12270.380480392656,0,0
2024-01-11,NL,2026,76,11,28606.28190153191,0,0
2024-01-12,NL,2023,68,11,26310.68713932204,0,0
2024-01-13,NL,1910,74,19,44996.56203778361,0,0
2024-01-14,NL,1980,58,10,27867.965067749403,0,0
2024-01-15,NL,2285,65,13,32299.819840485736,0,0
2024-01-16,NL,2184,73,15,35717.17305267493,0,0
2024-01-17,NL,2107,72,8,18682.100587451594,0,0
2024-01-18,NL,2206,61,11,23853.086213501538,0,0
2024-01-19,NL,1785,73,8,15971.099804512809,0,0
2024-01-20,NL,2244,70,13,32625.324394341573,0,0
2024-01-21,NL,1635,45,6,16176.185703939524,0,0
2024-01-22,NL,1938,57,15,36484.59757285327,0,0
2024-01-23,NL,2116,62,13,32113.693736907364,0,0
2024-01-24,NL,2263,65,10,20728.047875842374,0,0
2024-01-25,NL,2228,69,7,15009.242115918409,0,0
2024-01-26,NL,2115,55,10,19727.706625330913,0,0
2024-01-27,NL,2377,92,15,33459.496961352386,0,0
2024-01-28,NL,2429,91,11,28419.951143007376,1,0
2024-01-29,NL,2019,57,10,21096.411627754485,0,0
2024-01-30,NL,2049,60,9,20439.830319036028,0,0
2024-01-31,NL,2067,78,11,27397.0577646937,0,0
2024-02-01,NL,1987,54,11,29083.071597682567,0,0
2024-02-02,NL,2143,71,9,16876.494356347856,0,0
2024-02-03,NL,2267,73,12,25870.821660240188,0,0
2024-02-04,NL,1504,53,7,14611.57579843611,0,0
2024-02-05,NL,1928,61,10,20511.38504752085,0,0
2024-02-06,NL,2336,68,9,19569.775429988997,0,0
2024-02-07,NL,2126,68,12,21607.922749665813,0,0
2024-02-08,NL,2143,82,13,28271.09195230752,0,0
2024-02-09,NL,1712,58,3,6841.344454953948,0,0
2024-02-10,NL,2086,54,7,14014.4693475732,0,0
2024-02-11,NL,2080,50,7,14979.226928166861,0,0
2024-02-12,NL,1951,54,8,18166.314672632983,0,0
2024-02-13,NL,1839,56,9,20668.746853027387,0,0
2024-02-14,NL,2085,55,6,11155.210916477467,0,0
2024-02-15,NL,1810,71,10,24585.82527924475,0,0
2024-02-16,NL,1747,68,12,29567.419055078513,0,0
2024-02-17,NL,2060,73,14,28908.316962609675,0,0
2024-02-18,NL,2053,64,19,52420.17277813526,0,0
2024-02-19,NL,1738,62,11,26191.82922647345,0,0
2024-02-20,NL,1711,53,9,21047.964616692974,0,0
2024-02-21,NL,1791,70,11,26882.716304036883,1,0
2024-02-22,NL,2008,44,11,21866.82901790887,0,0
2024-02-23,NL,1715,54,10,21555.750801980954,0,0
2024-02-24,NL,2122,60,9,21785.886449329722,0,0
2024-02-25,NL,1725,61,8,16331.730339789076,0,0
2024-02-26,NL,1909,53,6,12914.71015953611,0,0
2024-02-27,NL,1756,48,2,4824.415530982434,0,0
2024-02-28,NL,2040,59,10,23283.098409225586,0,0
2024-02-29,NL,2072,79,14,31471.80520441268,0,0
2024-03-01,NL,1605,49,5,11291.544228591183,0,0
2024-03-02,NL,1720,49,6,13164.01456331528,0,0
2024-03-03,NL,1756,50,6,14886.204257016801,0,0
2024-03-04,NL,1724,67,7,20140.06147623312,0,0
2024-03-05,NL,2039,75,10,23181.9067781239,0,0
2024-03-06,NL,1793,65,11,28705.831341602578,0,0
2024-03-07,NL,2061,66,12,25472.06382826171,0,0
2024-03-08,NL,1974,59,17,35031.46801155483,0,0
2024-03-09,NL,1805,54,10,20339.96783345089,1,0
2024-03-10,NL,1908,72,9,18018.440709609116,0,0
2024-03-11,NL,1547,50,10,21575.170491388122,0,0
2024-03-12,NL,1846,49,7,17396.31538341473,0,0
2024-03-13,NL,1751,50,10,25199.107412689467,0,0
2024-03-14,NL,1890,63,5,10506.878127536967,0,0
2024-03-15,NL,1787,64,12,25782.31413611063,0,0
2024-03-16,NL,1830,51,8,17863.774121828224,0,0
2024-03-17,NL,1767,54,15,34455.52053052335,0,0
2024-03-18,NL,1826,56,10,23962.500952216444,0,0
2024-03-19,NL,1889,59,10,21288.84433860014,0,0
2024-03-20,NL,2004,60,14,30524.237998402026,0,0
2024-03-21,NL,1685,61,5,13138.634766133495,0,0
2024-03-22,NL,1974,67,14,30242.533820240915,0,0
2024-03-23,NL,1567,54,8,16679.812766934007,0,0
2024-03-24,NL,1339,38,3,6633.7579322932415,0,0
2024-03-25,NL,2203,87,18,40597.56682601219,1,0
2024-03-26,NL,1698,68,6,11144.776518369314,0,0
2024-03-27,NL,1820,59,13,27550.100641212863,0,0
2024-03-28,NL,1596,58,12,28213.633843597207,0,0
2024-03-29,NL,1806,59,13,36974.17161604985,0,0
2024-03-30,NL,1876,77,10,20991.121666420284,0,0
2024-03-31,NL,1830,57,7,17166.323203408425,0,0
2024-04-01,NL,1618,48,5,11432.867205765253,0,0
2024-04-02,NL,1802,56,12,30875.90539221305,0,0
2024-04-03,NL,1996,55,7,14553.869540069538,0,0
2024-04-04,NL,1993,50,15,38359.591498433394,0,0
2024-04-05,NL,1938,58,10,26517.1331368677,0,0
2024-04-06,NL,2010,55,8,21330.957860702416,0,0
2024-04-07,NL,1792,50,7,18634.09657050867,0,0
2024-04-08,NL,2130,58,16,36735.28902669066,0,0
2024-04-09,NL,1858,49,10,24082.760484515402,0,0
2024-04-10,NL,2096,76,11,23494.295287009056,0,0
2024-04-11,NL,2130,64,10,17211.20223888988,0,0
2024-04-12,NL,1653,58,6,13911.66688950039,0,0
2024-04-13,NL,1983,65,4,8826.8265766555,0,0
2024-04-14,NL,1732,52,9,22741.48409308143,0,0
2024-04-15,NL,1709,59,11,27476.452985007352,0,0
2024-04-16,NL,1872,67,11,21824.884316960808,0,0
2024-04-17,NL,2030,66,8,23888.43458940925,0,0
2024-04-18,NL,1730,55,8,18914.52680301662,0,0
2024-04-19,NL,1997,66,9,17421.672476666445,0,0
2024-04-20,NL,1900,72,8,15759.357835648088,0,0
2024-04-21,NL,2097,69,19,33086.071690888086,0,0
2024-04-22,NL,1817,56,13,32243.816933776376,0,0
2024-04-23,NL,2255,64,9,19134.516510363348,0,0
2024-04-24,NL,2129,64,7,14343.961458532043,0,0
2024-04-25,NL,2069,62,14,29395.351900700512,0,0
2024-04-26,NL,2323,75,10,21897.55502673291,0,0
2024-04-27,NL,2417,80,16,38953.010611197446,0,0
2024-04-28,NL,1903,67,9,16800.691753288334,0,0
2024-04-29,NL,1849,52,11,22019.086980071443,0,0
2024-04-30,NL,2150,62,11,26495.25677766272,0,0
2024-05-01,NL,1829,58,16,33969.33238551938,0,0
2024-05-02,NL,1877,54,7,17130.339981809822,0,0
2024-05-03,NL,2401,56,12,25821.35346819229,0,0
2024-05-04,NL,2177,76,11,30380.557424106388,1,0
2024-05-05,NL,1839,60,6,14078.99787523408,0,0
2024-05-06,NL,2810,92,18,47769.00597926726,0,0
2024-05-07,NL,1851,49,3,7319.781143677888,0,0
2024-05-08,NL,2316,67,7,17221.142307208796,0,0
2024-05-09,NL,2039,70,10,20991.9657083132,0,0
2024-05-10,NL,2601,90,16,42332.03276615252,0,0
2024-05-11,NL,2014,61,13,30714.89295655245,0,0
2024-05-12,NL,2013,70,11,22610.09950870811,0,0
2024-05-13,NL,1772,63,9,16119.749662439843,0,0
2024-05-14,NL,2707,98,11,25836.34024167826,0,0
2024-05-15,NL,2117,93,17,47103.066207920754,1,0
2024-05-16,NL,2398,71,11,22835.4665952134,0,0
2024-05-17,NL,2254,62,7,14489.129581705392,0,0
2024-05-18,NL,2081,62,10,22334.620048733388,0,0
2024-05-19,NL,1717,70,12,31807.048180146234,0,0
2024-05-20,NL,2150,61,7,13056.250802256132,0,0
2024-05-21,NL,2217,67,8,17224.61383504258,0,0
2024-05-22,NL,2410,72,10,20655.26356144523,0,0
2024-05-23,NL,2935,85,7,17472.083244416306,0,0
2024-05-24,NL,2491,84,17,39036.750727655766,0,0
2024-05-25,NL,2485,88,18,40381.83580439739,0,0
2024-05-26,NL,2157,70,17,38954.37109788751,0,0
2024-05-27,NL,2001,52,5,12879.034045173576,0,0
2024-05-28,NL,2297,83,17,45649.505823023355,0,0
2024-05-29,NL,2249,84,19,50490.813182633174,1,0
2024-05-30,NL,2444,87,22,55462.31570142761,0,0
2024-05-31,NL,2306,99,19,52843.857918416565,0,0
2024-06-01,NL,2000,62,12,25309.3381068325,0,0
2024-06-02,NL,2619,86,13,32161.26812011588,0,0
2024-06-03,NL,2334,83,14,43878.11695071912,0,0
2024-06-04,NL,2371,77,14,26586.842900589174,0,0
2024-06-05,NL,2249,68,12,26677.2246182522,0,0
2024-06-06,NL,2430,88,11,23054.306558946624,0,0
2024-06-07,NL,2306,66,10,24599.83662733846,0,0
2024-06-08,NL,2178,68,12,33926.871613592724,0,0
2024-06-09,NL,2433,79,16,40654.32163706417,0,0
2024-06-10,NL,2343,75,14,32532.880226127003,0,0
2024-06-11,NL,2740,107,14,35697.07428706727,0,0
2024-06-12,NL,2513,91,23,53118.05102712184,1,0
2024-06-13,NL,2674,97,12,29408.27507623791,0,0
2024-06-14,NL,2629,86,16,41311.06819844006,0,0
2024-06-15,NL,2644,76,15,44431.86837017283,0,0
2024-06-16,NL,2281,64,10,25364.347333455804,0,0
2024-06-17,NL,2785,86,13,32109.71677226806,0,0
2024-06-18,NL,2342,77,13,39986.45098794305,0,0
2024-06-19,NL,2711,78,14,26707.385499414577,0,0
2024-06-20,NL,2428,87,9,21499.618570871327,0,0
2024-06-21,NL,2668,93,14,30975.838108610948,0,0
2024-06-22,NL,2882,93,15,35296.851991676944,0,0
2024-06-23,NL,2717,92,14,36493.44554982042,0,0
2024-06-24,NL,2930,91,22,60073.13200888715,1,0
2024-06-25,NL,2647,81,10,22833.21360485216,0,0
2024-06-26,NL,3060,86,9,23732.231773498304,0,0
2024-06-27,NL,2645,67,12,26251.759516915095,0,0
2024-06-28,NL,2669,85,11,23011.76775468044,0,0
2024-06-29,NL,2763,80,18,44338.95401400963,0,0
2024-06-30,NL,2894,88,11,26203.005284974868,0,0
2024-07-01,NL,2580,85,12,35134.48041085073,0,0
2024-07-02,NL,3023,98,17,53798.32308553174,0,0
2024-07-03,NL,2956,93,19,43346.41086725852,0,0
2024-07-04,NL,3030,107,22,43495.5772678453,0,0
2024-07-05,NL,2650,65,14,29229.505767092447,0,0
2024-07-06,NL,2710,97,10,22279.301639069865,0,0
2024-07-07,NL,2719,85,18,45502.71156235988,0,0
2024-07-08,NL,2910,98,15,35887.50919420308,0,0
2024-07-09,NL,2684,87,14,29751.167513864537,0,0
2024-07-10,NL,2618,70,14,42921.27392294894,0,0
2024-07-11,NL,2441,90,18,48280.16751542659,0,0
2024-07-12,NL,3207,92,15,45941.164206793415,0,0
2024-07-13,NL,3190,112,17,34002.177998407846,0,0
2024-07-14,NL,2313,68,12,34746.31787952448,0,0
2024-07-15,NL,2920,94,22,53769.03654968285,0,0
2024-07-16,NL,2886,88,10,23764.33156563562,0,0
2024-07-17,NL,3464,112,14,35011.25881789539,0,0
2024-07-18,NL,3044,102,14,32132.599861241557,0,0
2024-07-19,NL,3233,101,12,29475.214070238377,0,0
2024-07-20,NL,2861,80,14,39231.02497786009,0,0
2024-07-21,NL,2714,77,14,27698.031584091455,0,0
2024-07-22,NL,3215,100,13,38997.80931562057,0,0
2024-07-23,NL,3429,132,28,73638.70313278705,1,0
2024-07-24,NL,2774,96,13,32220.10401454105,0,0
2024-07-25,NL,3577,112,20,56252.37528462507,0,0
2024-07-26,NL,2850,99,20,52572.551336558,0,0
2024-07-27,NL,2425,92,14,33288.782617962126,0,0
2024-07-28,NL,2984,84,8,18382.2530903159,0,0
2024-07-29,NL,3211,107,23,69480.60947717661,0,0
2024-07-30,NL,2711,82,18,38069.09136103666,0,0
2024-07-31,NL,2646,76,12,29626.92547593618,0,0
2024-08-01,NL,3109,92,9,19225.882649189974,0,0
2024-08-02,NL,3020,94,12,32219.970758942865,0,0
2024-08-03,NL,3592,110,15,37577.19070226173,0,0
2024-08-04,NL,3052,112,25,54584.92958685541,0,0
2024-08-05,NL,3358,99,11,25160.02183613504,0,0
2024-08-06,NL,3291,119,16,40868.48251072349,0,0
2024-08-07,NL,3855,120,26,68410.87889626609,0,0
2024-08-08,NL,3051,102,21,42353.74311218995,0,0
2024-08-09,NL,3253,102,18,42117.688124598906,0,0
2024-08-10,NL,2732,68,11,28577.865324536113,0,0
2024-08-11,NL,3372,120,23,67821.21505351091,0,0
2024-08-12,NL,3555,111,16,45159.658275482,0,0
2024-08-13,NL,3584,115,18,43526.326847821714,0,0
2024-08-14,NL,3315,130,26,74906.83684539524,1,0
2024-08-15,NL,2926,87,15,36934.65120838178,0,0
2024-08-16,NL,3311,97,18,31665.441025351247,0,0
2024-08-17,NL,3038,98,14,42611.2780743919,0,0
2024-08-18,NL,3467,136,25,67663.61319573953,0,0
2024-08-19,NL,3098,119,16,41950.44188042272,0,0
2024-08-20,NL,3190,101,32,82155.85717074387,0,0
2024-08-21,NL,4236,151,29,77173.82733886017,0,0
2024-08-22,NL,3734,125,19,48826.77936706194,0,0
2024-08-23,NL,3774,118,18,44663.11476271257,0,0
2024-08-24,NL,3132,94,15,35645.94529877527,0,0
2024-08-25,NL,2871,90,15,38927.89249192964,0,0
2024-08-26,NL,3644,135,24,55544.12068787476,1,0
2024-08-27,NL,3923,109,21,47121.70598657563,0,0
2024-08-28,NL,3034,95,10,26593.881370352472,0,0
2024-08-29,NL,3313,101,12,34765.27861318219,0,0
2024-08-30,NL,3128,96,15,35127.82194624661,0,0
2024-08-31,NL,3498,98,7,16744.69821202368,0,0
2024-09-01,NL,3610,110,19,39969.32447226619,0,0
2024-09-02,NL,3189,99,10,22024.05853676002,0,0
2024-09-03,NL,3288,92,22,48687.65314497885,0,0
2024-09-04,NL,2864,89,20,58015.34886885392,0,0
2024-09-05,NL,3199,99,18,37725.15276000993,0,0
2024-09-06,NL,4019,130,20,54564.85477567579,0,0
2024-09-07,NL,3530,128,19,47531.263054738345,0,0
2024-09-08,NL,3580,103,11,30554.18596510828,0,0
2024-09-09,NL,3213,97,14,41601.93049667173,0,0
2024-09-10,NL,3342,119,14,36045.016873464265,0,0
2024-09-11,NL,3510,124,19,56256.85873267232,0,0
2024-09-12,NL,3656,115,19,59144.258356241975,0,0
2024-09-13,NL,3987,107,15,45570.771036198246,0,0
2024-09-14,NL,3156,85,13,31000.969897167768,0,0
2024-09-15,NL,3232,80,14,28574.444001830183,0,0
2024-09-16,NL,3090,93,16,40749.02788682636,0,0
2024-09-17,NL,2831,89,20,52824.76846513838,0,0
2024-09-18,NL,3853,126,14,28630.895031322518,0,0
2024-09-19,NL,4225,125,14,36459.455737438366,0,0
2024-09-20,NL,3758,123,15,28476.83358726464,0,0
2024-09-21,NL,3460,104,15,46677.010605356314,0,0
2024-09-22,NL,3948,130,22,60216.94305842071,0,0
2024-09-23,NL,3504,105,20,46856.64324652005,0,0
2024-09-24,NL,3735,99,16,41979.63714843593,0,0
2024-09-25,NL,3563,126,17,45262.682065966444,0,0
2024-09-26,NL,3651,140,28,76649.05708800053,1,0
2024-09-27,NL,3431,72,10,26044.61937117019,0,0
2024-09-28,NL,3669,130,24,69417.9996880449,0,0
2024-09-29,NL,2935,88,12,26608.594931031366,0,0
2024-09-30,NL,3482,92,15,38121.402008061414,0,0
2024-10-01,NL,3156,105,17,54357.05866230402,0,0
2024-10-02,NL,3684,143,20,49461.85790172134,0,0
2024-10-03,NL,4487,169,27,71677.62617821491,0,0
2024-10-04,NL,3713,120,14,32030.238127311193,0,0
2024-10-05,NL,3778,135,22,73447.90566829134,0,0
2024-10-06,NL,3564,115,28,74648.26393132,0,0
2024-10-07,NL,2631,98,4,8857.075569492441,1,0
2024-10-08,NL,3371,106,21,61616.77952868883,0,0
2024-10-09,NL,3638,121,21,47507.340393455685,0,0
2024-10-10,NL,2846,95,16,44672.34728755762,0,0
2024-10-11,NL,3340,90,17,49455.00341922284,0,0
2024-10-12,NL,3307,91,13,42603.126382570554,0,0
2024-10-13,NL,2855,91,14,36936.515713147506,1,0
2024-10-14,NL,2987,92,14,36150.3846507551,0,0
2024-10-15,NL,3869,130,20,40235.13303789023,0,0
2024-10-16,NL,2408,79,10,24275.595582621878,0,0
2024-10-17,NL,3567,116,22,51751.304559192184,0,0
2024-10-18,NL,3820,120,15,37595.78504706599,0,0
2024-10-19,NL,3288,100,18,43288.603330748076,0,0
2024-10-20,NL,3676,127,24,67471.47039969526,0,0
2024-10-21,NL,3116,101,13,31077.012759451376,0,0
2024-10-22,NL,3054,95,12,32459.073804091106,0,0
2024-10-23,NL,3398,128,15,37770.25836124984,0,0
2024-10-24,NL,3298,85,10,23676.911397546155,0,0
2024-10-25,NL,3168,127,20,46807.22065285151,0,0
2024-10-26,NL,3193,111,14,36679.844401724535,0,0
2024-10-27,NL,2908,100,28,84029.07256177734,0,0
2024-10-28,NL,2947,82,16,37285.397194064004,0,0
2024-10-29,NL,2943,74,9,23008.648190576187,0,0
2024-10-30,NL,3491,116,20,53836.18044617327,0,0
2024-10-31,NL,3052,105,11,27850.959531939505,0,0
2024-11-01,NL,2915,108,14,28742.173950701417,0,0
2024-11-02,NL,2871,78,7,18785.66861647146,0,0
2024-11-03,NL,3158,102,8,16903.63998513742,0,0
2024-11-04,NL,3367,103,13,27490.44379887547,0,0
2024-11-05,NL,3487,98,15,32414.834832857654,0,0
2024-11-06,NL,3359,123,22,54482.38680444484,0,0
2024-11-07,NL,3492,123,20,44945.94789281184,0,0
2024-11-08,NL,3221,97,8,16973.500890891173,0,0
2024-11-09,NL,3282,123,22,57986.029580607414,0,0
2024-11-10,NL,3171,90,11,27586.181635534795,0,0
2024-11-11,NL,2870,90,7,19270.46846387131,0,0
2024-11-12,NL,2847,83,10,23008.862567182925,0,0
2024-11-13,NL,3690,120,16,39840.71107301962,0,0
2024-11-14,NL,3285,115,8,22076.428148101357,0,0
2024-11-15,NL,3526,124,22,47067.32699679476,0,0
2024-11-16,NL,2754,94,11,25425.903080315562,0,0
2024-11-17,NL,2856,66,11,30982.91710758666,0,0
2024-11-18,NL,2638,88,8,20032.56335940498,0,0
2024-11-19,NL,3317,112,16,39223.77856824762,0,0
2024-11-20,NL,2974,101,16,39723.52419606058,0,0
2024-11-21,NL,3013,85,10,28863.97066733199,0,0
2024-11-22,NL,3791,126,14,34768.70527715107,0,0
2024-11-23,NL,3230,93,11,27529.58021328756,0,0
2024-11-24,NL,3124,100,8,19860.460115750786,0,0
2024-11-25,NL,2644,90,22,45055.041186316914,0,0
2024-11-26,NL,2546,88,10,26394.786438361763,0,0
2024-11-27,NL,3440,103,9,20257.567106388255,0,0
2024-11-28,NL,2516,83,9,19206.286036686157,0,0
2024-11-29,NL,2935,100,12,24155.399994023264,0,0
2024-11-30,NL,2762,75,12,24758.989837414454,0,0
2024-12-01,NL,2648,79,9,17007.495963794252,0,0
2024-12-02,NL,2836,94,11,24131.192090640907,0,0
2024-12-03,NL,2746,87,13,30609.944490979087,0,0
2024-12-04,NL,2755,81,16,45079.40026141529,0,0
2024-12-05,NL,3223,106,16,39978.497851320404,0,0
2024-12-06,NL,3430,107,24,61370.97619748337,0,0
2024-12-07,NL,2518,78,11,31813.325666220917,0,0
2024-12-08,NL,2964,89,15,26426.192784248335,0,0
2024-12-09,NL,3131,100,15,38996.213988816475,0,0
2024-12-10,NL,3195,79,18,46362.60667074999,0,0
2024-12-11,NL,3045,95,11,30112.064915488845,0,0
2024-12-12,NL,2959,97,14,27979.676882591935,0,0
2024-12-13,NL,3322,82,17,39330.47732636738,0,0
2024-12-14,NL,3089,97,13,28803.131183829817,0,0
2024-12-15,NL,2394,73,13,27580.789371836596,0,0
2024-12-16,NL,2882,116,13,42458.040718515746,0,0
2024-12-17,NL,3043,82,18,41582.69929819274,0,0
2024-12-18,NL,2757,91,17,46934.823195740166,0,0
2024-12-19,NL,3019,94,23,61765.299476480446,0,0
2024-12-20,NL,3174,105,22,45609.24416815842,0,0
2024-12-21,NL,2688,84,11,25415.092149273954,0,0
2024-12-22,NL,2884,73,11,27221.609341735697,0,0
2024-12-23,NL,2588,87,11,28289.958528873507,0,0
2024-12-24,NL,2584,81,10,25471.481757265108,0,0
2024-12-25,NL,3148,83,15,45228.37137544811,0,0
2024-12-26,NL,3335,105,19,51670.047627114975,0,0
2024-12-27,NL,2564,92,9,23689.72543048458,0,0
2024-12-28,NL,3058,117,21,57249.14193157953,0,0
2024-12-29,NL,2671,87,15,42722.40769955583,0,0
2024-12-30,NL,2167,78,11,24657.136441328395,0,0
2024-12-31,NL,2391,72,12,23923.425573741788,0,0
2024-01-01,SE,2208,71,10,24629.320487283414,0,0
2024-01-02,SE,2096,64,7,15302.993025875854,0,0
2024-01-03,SE,2212,65,5,14180.422924037173,0,0
2024-01-04,SE,2476,98,14,28379.68253450435,0,0
2024-01-05,SE,2265,62,10,20082.88288711398,0,0
2024-01-06,SE,2469,78,7,14497.2410468933,0,0
2024-01-07,SE,2303,82,16,39767.98521324387,0,0
2024-01-08,SE,2354,87,15,36895.29229855382,0,0
2024-01-09,SE,2050,70,6,12794.55456662115,0,0
2024-01-10,SE,2162,66,16,34977.61918007684,0,0
2024-01-11,SE,1959,66,11,25783.994421290787,0,0
2024-01-12,SE,2451,89,9,18544.437120161132,0,0
2024-01-13,SE,2713,76,9,23174.447004822643,0,0
2024-01-14,SE,2201,58,11,31021.10122996794,0,0
2024-01-15,SE,2255,85,10,22849.788431112444,0,0
2024-01-16,SE,2134,72,11,26736.04349863266,0,0
2024-01-17,SE,2235,65,14,33031.29871835926,0,0
2024-01-18,SE,2607,85,15,41116.010814226735,0,0
2024-01-19,SE,2262,72,7,20531.281551880904,0,0
2024-01-20,SE,2310,59,5,11117.783322316838,0,0
2024-01-21,SE,2384,79,13,30257.789231329472,0,0
2024-01-22,SE,2374,77,9,23104.932761089694,0,0
2024-01-23,SE,2187,72,15,36169.13511604238,0,0
2024-01-24,SE,2236,88,18,37287.53518659347,0,0
