customer_id,geo,device,acquisition_channel,pages_viewed,time_on_site_sec,prior_bookings,newsletter_subscriber,booked
C_012253,AU,mobile,paid_social,7,100.18064358662042,0,0,0
C_012254,IT,mobile,search,9,165.03991684697272,0,0,0
C_012255,NL,mobile,search,5,131.36703697694,1,1,0
C_012256,DE,desktop,display,3,25.80130432397572,0,0,0
C_012257,IT,mobile,email,4,123.98025946197406,2,0,0
C_012258,IE,desktop,direct,5,59.41186987277275,0,1,0
C_012259,AU,mobile,search,3,129.03383962835542,1,0,0
C_012260,NO,desktop,direct,5,60.19002909126818,1,1,1
C_012261,DE,mobile,direct,4,398.4196855019811,0,1,0
C_012262,DE,mobile,affiliate,7,31.871797929382932,0,1,0
C_012263,CA,mobile,direct,4,159.08416868106983,0,1,0
C_012264,CA,desktop,email,6,108.93572488891402,1,0,0
C_012265,SE,mobile,search,7,105.06140383834635,0,0,0
C_012266,FR,mobile,affiliate,6,66.4404865453416,0,0,0
C_012267,NL,mobile,affiliate,5,176.51072700775586,0,1,0
C_012268,AU,mobile,email,8,63.40179743429923,1,1,0
C_012269,CA,mobile,display,8,68.07666305710903,0,0,0
C_012270,DE,mobile,direct,3,194.17643917032163,1,0,0
C_012271,DE,tablet,email,5,72.85695387115416,1,0,0
C_012272,NO,mobile,affiliate,5,67.72121552312504,0,1,0
C_012273,IT,desktop,search,5,36.35941347535519,0,0,0
C_012274,NL,mobile,direct,8,104.26299894130987,0,0,0
C_012275,CA,desktop,search,5,68.9183548507033,1,0,0
C_012276,IT,desktop,paid_social,3,346.01863941558156,1,1,0
C_012277,NO,mobile,search,3,24.46444596715752,0,0,0
C_012278,FR,mobile,direct,2,214.45112543115562,0,0,0
C_012279,UK,desktop,search,8,93.7057207655032,0,0,0
C_012280,IT,desktop,direct,9,212.70440554439207,0,0,0
C_012281,NL,mobile,direct,6,188.32813711306943,0,0,0
C_012282,DE,mobile,display,5,9.973485457601978,0,0,0
C_012283,UK,desktop,email,5,223.06653732260256,0,0,0
C_012284,UK,mobile,search,6,85.67620146233013,0,0,0
C_012285,AU,mobile,email,4,197.37922401195925,1,1,0
C_012286,NL,mobile,email,3,112.86693183630206,0,1,0
C_012287,IT,desktop,search,2,49.79715969610402,2,1,0
C_012288,US,mobile,video,3,171.0377384631549,0,0,0
C_012289,SE,mobile,paid_social,6,90.65318484232502,0,1,0
C_012290,CA,mobile,search,4,198.0625562830353,0,0,0
C_012291,DE,mobile,affiliate,3,201.20558411459993,0,1,0
C_012292,UK,mobile,display,2,42.81116431860946,1,0,0
C_012293,FR,desktop,search,5,253.34720565897194,0,1,0
C_012294,DE,desktop,email,7,74.06786238574577,0,0,0
C_012295,NO,mobile,search,7,43.113385098539325,0,0,0
C_012296,CA,mobile,direct,8,206.6790250298091,0,0,0
C_012297,NO,mobile,affiliate,4,169.24434373760556,2,0,1
C_012298,SE,mobile,affiliate,9,169.01498130188793,0,0,0
C_012299,CA,desktop,search,8,57.53345243077789,0,0,1
C_012300,UK,mobile,direct,5,111.75046585532112,1,1,0
C_012301,NO,mobile,direct,12,11.40691459764783,0,0,0
C_012302,IT,mobile,direct,4,138.71958437245053,0,1,0
C_012303,NL,desktop,display,8,57.44606684129557,0,1,0
C_012304,IT,desktop,search,6,174.1357186662064,0,0,0
C_012305,DE,mobile,search,6,146.0102019483478,1,0,1
C_012306,IT,mobile,affiliate,5,204.85550355181374,0,0,0
C_012307,ES,mobile,search,2,64.86023879094245,0,1,0
C_012308,CA,desktop,direct,4,56.58265458619723,0,0,0
C_012309,AU,desktop,direct,12,57.896576808754396,0,1,1
C_012310,CA,tablet,paid_social,4,40.22864944447169,2,0,0
C_012311,ES,desktop,direct,7,213.52827517534325,1,0,0
C_012312,US,tablet,display,4,80.08469953602044,0,1,0
C_012313,CA,mobile,paid_social,6,37.90201669611522,0,1,0
C_012314,FR,desktop,paid_social,3,39.75728040630651,0,1,0
C_012315,ES,mobile,affiliate,5,91.0342554517136,2,0,1
C_012316,ES,mobile,direct,6,29.84840792097512,0,0,0
C_012317,DE,tablet,paid_social,3,99.75893509839614,0,1,0
C_012318,US,mobile,search,6,35.610023801101434,0,0,0
C_012319,FR,desktop,search,4,250.94231054175523,0,0,0
C_012320,ES,mobile,video,7,77.88555056913948,0,0,0
C_012321,IE,desktop,affiliate,7,186.9507899064544,0,1,0
C_012322,NL,mobile,direct,6,50.281652694721075,1,0,1
C_012323,NO,desktop,display,6,200.8093376347059,1,1,0
C_012324,IT,mobile,direct,13,297.9711773320235,1,0,1
C_012325,NO,mobile,paid_social,6,57.02947191972158,0,0,0
C_012326,NO,mobile,paid_social,3,58.88972739426127,0,0,0
C_012327,SE,mobile,affiliate,7,10.677169957475227,0,1,1
C_012328,FR,mobile,search,6,27.983358769084532,0,0,0
C_012329,US,desktop,direct,7,100.66006042516865,1,0,0
C_012330,DE,mobile,affiliate,7,61.67553495935682,1,0,0
C_012331,IE,mobile,affiliate,7,111.48038500438604,1,0,0
C_012332,IT,mobile,search,6,182.73855341273384,0,1,0
C_012333,US,tablet,search,6,60.86662720734216,0,0,0
C_012334,NL,mobile,paid_social,4,85.79242297170373,0,0,0
C_012335,FR,mobile,affiliate,5,400.5098114670069,0,0,0
C_012336,CA,desktop,email,10,34.12279733233589,1,0,0
C_012337,IT,desktop,direct,8,65.90229562451674,0,0,0
C_012338,UK,mobile,direct,6,120.9802580900875,0,0,1
C_012339,DE,mobile,paid_social,6,54.070602276587074,0,0,0
C_012340,SE,mobile,paid_social,9,177.6513566844731,0,1,1
C_012341,IE,tablet,email,10,166.24525122641617,0,0,0
C_012342,US,mobile,paid_social,7,104.7531746705163,0,1,0
C_012343,SE,desktop,search,3,29.96353622212219,0,1,0
C_012344,IE,mobile,affiliate,6,60.63446708706966,0,0,0
C_012345,FR,desktop,video,10,500.3199231222671,1,0,0
C_012346,DE,mobile,video,11,176.38275225017765,1,0,1
C_012347,IT,desktop,search,10,205.49116458412306,0,1,1
C_012348,US,tablet,search,8,89.67635465385874,0,0,0
C_012349,UK,mobile,direct,6,231.64644335300977,0,0,0
C_012350,DE,mobile,display,6,322.57426028895196,0,0,0
C_012351,DE,mobile,search,5,144.28291754400777,0,1,0
C_012352,IT,mobile,direct,3,436.3455879725159,0,0,0
C_012353,IE,mobile,direct,6,18.96902406186506,0,0,0
C_012354,CA,mobile,paid_social,7,84.45548442701458,0,0,0
C_012355,CA,mobile,display,7,233.0482186151669,1,1,0
C_012356,US,mobile,direct,5,109.4943909255722,1,0,0
C_012357,DE,mobile,email,6,25.179300968435207,0,1,1
C_012358,UK,mobile,search,5,102.55149762973817,0,1,0
C_012359,AU,mobile,direct,6,65.09984358627091,1,0,0
C_012360,IE,mobile,search,5,49.300391431973004,0,1,0
C_012361,IT,mobile,paid_social,6,15.63008810451417,1,1,0
C_012362,NL,mobile,direct,6,106.13432264463167,0,0,0
C_012363,ES,mobile,direct,6,26.829453142718787,1,0,0
C_012364,CA,mobile,search,4,64.81244596098868,0,1,0
C_012365,IE,mobile,paid_social,5,148.10243315210238,1,1,0
C_012366,IT,mobile,paid_social,9,359.0757225721479,0,0,0
C_012367,CA,mobile,paid_social,6,111.4889227233443,1,0,0
C_012368,DE,mobile,affiliate,4,90.52911949310405,0,1,0
C_012369,IT,desktop,search,6,115.59788671505115,0,1,0
C_012370,US,mobile,direct,6,61.37292168328228,0,0,0
C_012371,FR,mobile,search,6,211.49366181942509,0,0,1
C_012372,NO,mobile,paid_social,6,115.35812422103473,0,0,0
C_012373,IT,mobile,affiliate,14,90.61084510449129,0,0,0
C_012374,SE,mobile,email,6,50.21638352171769,0,0,1
C_012375,CA,mobile,paid_social,7,24.65220386899224,0,0,0
C_012376,AU,mobile,video,11,151.7434163059038,0,0,0
C_012377,US,mobile,search,5,26.6621280000066,0,0,0
C_012378,US,desktop,search,3,90.2565497416315,0,0,0
C_012379,US,mobile,display,12,215.31640708294424,1,1,1
C_012380,US,mobile,video,4,144.61600999316036,0,1,0
C_012381,UK,mobile,direct,7,128.97356786446323,1,0,0
C_012382,AU,mobile,search,5,115.79911821591998,0,0,1
C_012383,SE,mobile,search,2,44.75133864619203,0,0,0
C_012384,UK,desktop,paid_social,5,147.8750586514177,0,1,0
C_012385,US,mobile,affiliate,5,32.21056775775292,0,0,0
C_012386,IT,mobile,email,6,203.95292724125107,0,0,1
C_012387,DE,desktop,paid_social,3,133.8779506608338,0,1,0
C_012388,US,mobile,search,7,111.85424186673777,0,0,0
C_012389,NO,desktop,paid_social,3,272.8058517393324,0,0,0
C_012390,SE,desktop,email,9,108.40856001534327,0,0,0
C_012391,IT,mobile,search,5,88.8476537662939,1,1,0
C_012392,SE,mobile,direct,5,221.40629577626368,0,1,0
C_012393,ES,mobile,video,8,177.16262543183456,0,0,0
C_012394,UK,mobile,video,5,161.78117648313253,0,0,0
C_012395,US,mobile,video,5,175.5303649998596,0,0,0
C_012396,US,desktop,search,3,88.46344870621355,0,0,0
C_012397,CA,mobile,paid_social,5,52.05095193805644,0,0,0
C_012398,NO,desktop,email,7,89.54051378744639,0,0,0
C_012399,CA,mobile,paid_social,6,117.87400528952354,1,1,0
C_012400,UK,mobile,video,6,107.01542348505251,0,0,0
C_012401,IT,desktop,paid_social,6,64.68512408482147,0,0,1
C_012402,SE,mobile,search,5,61.44038846891499,0,0,0
C_012403,ES,mobile,paid_social,3,278.20908314378113,1,1,0
C_012404,US,mobile,affiliate,6,103.28201374219094,0,1,0
C_012405,SE,desktop,search,4,123.53639418724651,0,1,0
C_012406,FR,mobile,search,6,82.34502374848621,0,0,0
C_012407,AU,tablet,email,5,88.46047906434053,0,0,0
C_012408,DE,tablet,affiliate,5,72.48393567686128,0,0,0
C_012409,IT,mobile,affiliate,9,17.52198884120509,0,0,0
C_012410,AU,mobile,display,8,114.59022527652675,1,0,0
C_012411,NO,desktop,search,6,199.82289990453896,0,0,0
C_012412,CA,mobile,direct,7,150.36543127433282,0,0,0
C_012413,SE,desktop,paid_social,9,95.4161932575696,1,1,0
C_012414,IE,tablet,search,6,136.30098877188485,0,0,0
C_012415,UK,mobile,paid_social,9,75.97946609852373,0,1,0
C_012416,US,mobile,search,13,183.3348724433704,0,1,0
C_012417,IE,mobile,display,5,194.652013249062,0,1,0
C_012418,FR,mobile,paid_social,8,300.00444590765306,0,0,1
C_012419,NO,desktop,display,6,77.58678403498364,3,1,0
C_012420,UK,mobile,search,2,259.9080148929037,0,1,0
C_012421,FR,desktop,paid_social,4,61.987347921049405,0,1,0
C_012422,SE,mobile,paid_social,9,85.03824916704902,1,0,0
C_012423,AU,mobile,direct,7,47.66415560225952,0,0,0
C_012424,SE,tablet,direct,5,92.17761233689478,0,0,1
C_012425,SE,mobile,search,3,82.96858604727325,0,0,0
C_012426,NL,mobile,search,7,286.06164152074183,0,0,0
C_012427,IT,mobile,search,6,142.07197962332228,0,0,0
C_012428,IT,mobile,search,5,64.06639323272476,0,0,1
C_012429,IE,mobile,search,5,211.98337163310887,2,0,0
C_012430,US,tablet,search,8,300.64808650180515,0,0,0
C_012431,SE,tablet,search,6,212.70753196934118,0,1,0
C_012432,US,mobile,direct,7,11.388817286126592,0,0,0
C_012433,IE,mobile,paid_social,7,211.39615096035817,0,0,0
C_012434,ES,desktop,direct,8,68.9731345724434,1,1,0
C_012435,DE,tablet,direct,3,243.08173742760943,1,0,0
C_012436,CA,mobile,display,3,276.2592125515446,0,0,0
C_012437,FR,mobile,search,5,300.71056789241146,2,1,1
C_012438,AU,mobile,direct,12,246.32946598956696,0,1,1
C_012439,SE,tablet,display,8,191.2944916836145,0,1,0
C_012440,NL,desktop,search,4,229.09625541217432,0,0,0
C_012441,UK,desktop,paid_social,6,208.06981930125355,0,1,0
C_012442,FR,mobile,paid_social,4,81.93382233453256,1,1,0
C_012443,AU,desktop,search,7,274.6171527800794,0,0,0
C_012444,IT,mobile,display,4,112.46176742452647,0,0,1
C_012445,NL,desktop,search,6,175.78409651259489,0,0,0
C_012446,FR,mobile,search,5,134.2138379040078,1,0,0
C_012447,NO,tablet,search,5,144.69840077095122,0,1,0
C_012448,IT,desktop,search,6,49.722143036006194,1,0,0
C_012449,SE,desktop,search,7,90.95578436768557,0,1,0
C_012450,SE,mobile,paid_social,5,245.55670712128313,0,0,0
C_012451,AU,mobile,paid_social,5,1.6505590159302694,0,1,0
C_012452,DE,desktop,affiliate,10,60.49893537006798,0,0,1
C_012453,UK,tablet,paid_social,4,185.7804241020056,0,0,0
C_012454,UK,mobile,search,3,259.8421357321609,0,1,0
C_012455,IT,mobile,email,2,102.31131685359883,0,0,0
C_012456,IT,tablet,paid_social,4,285.2353983061471,0,0,0
C_012457,NL,mobile,search,5,76.66620322130251,0,1,0
C_012458,IT,desktop,direct,8,161.88463821242684,1,1,0
C_012459,ES,mobile,display,5,133.69410244547913,0,0,1
C_012460,IT,mobile,search,6,233.1930787161413,0,1,0
C_012461,IT,mobile,search,4,99.33917869151053,1,1,0
C_012462,US,mobile,search,7,14.927304929695069,0,0,1
C_012463,UK,mobile,email,4,48.58193386914886,0,1,0
C_012464,US,desktop,paid_social,7,183.61156523633633,2,0,0
C_012465,DE,desktop,search,7,69.04509409215603,0,0,0
C_012466,DE,mobile,search,3,315.0375155065572,0,0,0
C_012467,NO,mobile,email,7,92.86839386218988,1,0,0
C_012468,UK,desktop,paid_social,8,45.93366485893769,1,0,0
C_012469,AU,desktop,email,11,40.877058039667844,0,1,0
C_012470,CA,desktop,direct,6,206.26857471396565,1,0,1
C_012471,US,mobile,direct,5,134.78297880950316,0,0,0
C_012472,US,mobile,email,6,143.39255289420265,0,1,0
C_012473,IE,desktop,video,6,72.66769762394837,2,0,0
C_012474,NO,mobile,paid_social,4,136.63719978641313,0,1,0
C_012475,NO,mobile,email,5,175.12599568882314,0,0,0
C_012476,US,mobile,search,6,183.18097242901032,1,0,0
C_012477,US,mobile,direct,6,155.59593577265093,0,0,0
C_012478,NL,mobile,email,3,41.555276930722364,0,0,0
C_012479,DE,mobile,direct,4,48.84320763736609,1,1,0
C_012480,AU,mobile,email,5,74.67359038055659,0,0,0
C_012481,AU,mobile,affiliate,4,154.3946734981042,1,1,0
C_012482,ES,mobile,display,6,36.6332120080084,0,0,0
C_012483,SE,desktop,search,5,114.30495644772503,0,1,1
C_012484,SE,mobile,search,8,93.77578147204942,0,1,0
C_012485,IT,desktop,search,6,65.79926381857243,0,1,0
C_012486,AU,desktop,direct,5,127.23909278650676,0,1,1
C_012487,NO,mobile,email,10,129.01522897753378,0,0,0
C_012488,UK,mobile,search,8,392.56019344143516,0,0,0
C_012489,NL,desktop,direct,7,331.3294980918288,1,1,0
C_012490,US,desktop,display,7,155.209300462893,0,0,0
C_012491,SE,mobile,paid_social,12,59.705300717187455,0,0,0
C_012492,ES,mobile,search,8,122.24560872640187,0,0,0
C_012493,UK,mobile,affiliate,4,96.0599988627884,1,0,0
C_012494,DE,mobile,email,7,20.596778569217847,0,0,1
C_012495,NO,mobile,email,5,216.46373377998452,0,1,0
C_012496,UK,mobile,direct,11,137.02032440172167,0,0,0
C_012497,CA,desktop,email,10,17.20735572052195,0,1,1
C_012498,DE,tablet,display,7,115.33535980824188,0,1,1
C_012499,IT,desktop,direct,14,183.95892671660198,1,0,1
C_012500,NL,desktop,direct,6,230.9890119993643,0,0,0
C_012501,IT,mobile,affiliate,4,110.90656884945197,1,1,0
C_012502,CA,mobile,search,11,8.84978963620852,0,0,0
C_012503,US,mobile,direct,3,136.8366273127436,0,0,0
C_012504,NO,mobile,affiliate,3,32.66596630399511,0,0,0
C_012505,IE,desktop,video,5,331.3682803141726,0,1,0
C_012506,DE,mobile,email,6,19.157217284542583,0,0,0
C_012507,DE,mobile,search,4,103.31294986579393,1,0,0
C_012508,NL,desktop,direct,7,27.6117847862551,0,1,1
C_012509,NO,mobile,direct,8,248.5690595189492,0,1,1
C_012510,AU,desktop,paid_social,11,340.7681999434677,0,0,0
C_012511,IE,mobile,search,4,91.42401756426356,1,1,0
C_012512,IT,mobile,direct,8,305.31095042241407,0,1,0
C_012513,DE,mobile,direct,5,19.45400158804924,0,0,0
C_012514,AU,desktop,paid_social,7,100.06262496770518,1,1,0
C_012515,IT,mobile,affiliate,8,149.13769070854443,0,0,0
C_012516,NL,mobile,display,4,235.07199821027928,0,1,0
C_012517,AU,mobile,search,4,53.85110983222239,0,0,0
C_012518,NO,desktop,display,12,189.8356530779212,0,1,1
C_012519,AU,mobile,search,11,67.07894758741921,0,0,0
C_012520,SE,mobile,paid_social,7,107.72310456230791,0,0,0
C_012521,NL,mobile,search,4,58.92280052178481,0,0,0
C_012522,SE,desktop,paid_social,7,59.36519350595831,0,0,0
C_012523,SE,mobile,direct,5,129.22557401052725,0,1,1
C_012524,IE,desktop,paid_social,5,122.1288665140911,0,0,0
C_012525,DE,mobile,search,8,81.04138008313586,0,1,0
C_012526,ES,mobile,search,4,45.546654926028026,1,0,0
C_012527,SE,mobile,paid_social,6,38.145983972918174,0,0,0
C_012528,AU,desktop,video,4,180.71344480380571,0,1,0
C_012529,IT,desktop,affiliate,6,197.35858387343083,0,0,1
C_012530,FR,mobile,direct,6,125.05418319608353,0,0,0
C_012531,US,desktop,paid_social,4,8.973381843086703,0,0,0
C_012532,US,mobile,display,5,246.22409361332262,1,1,0
C_012533,US,desktop,search,8,36.525329965320154,0,0,0
C_012534,SE,mobile,affiliate,3,228.70329666829684,0,1,0
C_012535,CA,desktop,direct,2,98.44728259374094,1,1,0
C_012536,FR,mobile,search,8,143.2372306620273,0,1,0
C_012537,DE,mobile,search,4,112.01276286082563,0,0,0
C_012538,US,desktop,email,9,103.69423732654133,0,1,0
C_012539,AU,mobile,direct,4,262.26449336686335,0,0,0
C_012540,NO,desktop,paid_social,6,100.94337308151835,1,0,1
C_012541,IT,desktop,paid_social,4,196.55874585565704,0,0,0
C_012542,AU,desktop,display,6,29.244565790357047,0,0,0
C_012543,CA,mobile,video,8,85.27326328490436,0,0,0
C_012544,CA,mobile,paid_social,6,47.3771663860341,0,1,0
C_012545,FR,mobile,search,6,189.50369279717881,0,1,1
C_012546,IE,mobile,direct,7,59.64416634058721,1,1,1
C_012547,IT,mobile,paid_social,5,169.8297717352822,0,0,0
C_012548,UK,mobile,email,5,168.74556100542364,0,0,0
C_012549,IE,desktop,email,4,134.6382155845953,0,0,0
C_012550,US,mobile,search,3,281.32433493501094,1,0,0
C_012551,FR,mobile,search,8,160.86139787387847,0,0,0
C_012552,SE,mobile,display,5,86.88246296463086,0,1,0
C_012553,FR,mobile,search,7,58.273662537116934,1,0,0
C_012554,IE,mobile,paid_social,10,222.78326477844314,0,0,0
C_012555,FR,desktop,search,9,14.91972027528036,0,1,0
C_012556,IT,mobile,paid_social,11,128.57352378079943,0,0,0
C_012557,NL,mobile,paid_social,7,28.69335658418354,0,0,0
C_012558,IE,desktop,search,6,198.57313965048243,0,0,0
C_012559,IE,mobile,direct,7,79.0700768576993,0,0,0
C_012560,DE,tablet,direct,6,178.99037024575546,0,0,0
C_012561,US,mobile,paid_social,8,164.85671969605625,0,1,0
C_012562,IE,mobile,search,6,197.33359395902394,0,0,0
C_012563,SE,mobile,display,4,58.09926745869689,0,0,0
C_012564,AU,desktop,display,7,39.87320129423901,0,0,0
C_012565,FR,desktop,paid_social,5,124.761431334115,2,1,0
C_012566,SE,desktop,search,9,285.41353921715876,0,1,1
C_012567,US,mobile,search,8,213.7687150575477,0,1,0
C_012568,UK,mobile,search,7,64.98966301131993,0,0,0
C_012569,US,desktop,paid_social,5,15.611485882579789,0,0,0
C_012570,DE,mobile,email,11,97.05740362665054,0,1,0
C_012571,FR,mobile,direct,3,11.711923422431028,1,1,0
C_012572,US,mobile,search,5,189.87454424551657,0,0,0
C_012573,NO,mobile,search,5,71.40544726435715,0,0,0
C_012574,CA,desktop,affiliate,4,160.03673688932776,0,1,0
C_012575,ES,desktop,display,6,191.66202006010747,0,0,0
C_012576,DE,desktop,search,8,212.82893416190316,0,1,0
C_012577,NL,desktop,search,7,108.76824379184158,1,0,0
C_012578,AU,tablet,direct,5,57.43239740405797,2,1,0
C_012579,IT,mobile,affiliate,6,6.749706202599595,0,1,1
C_012580,DE,desktop,email,3,109.09263188515025,0,1,0
C_012581,UK,mobile,paid_social,5,36.376646704815684,0,0,0
C_012582,UK,desktop,display,4,247.68785404210882,0,0,0
C_012583,ES,mobile,search,10,193.44105166756574,0,1,0
C_012584,IT,mobile,affiliate,5,104.70534273397986,0,1,0
C_012585,NO,mobile,search,6,163.3236629586613,0,0,1
C_012586,UK,mobile,direct,6,57.05615074845285,0,0,0
C_012587,CA,desktop,display,6,96.92914174187341,2,0,0
C_012588,CA,mobile,email,7,179.14275331672312,0,0,0
C_012589,US,mobile,search,7,56.34544854632738,0,0,0
C_012590,SE,mobile,display,5,57.290749724296184,1,0,0
C_012591,DE,desktop,search,3,37.74985550652314,0,0,0
C_012592,IE,mobile,search,4,88.00681558942476,0,0,0
C_012593,SE,mobile,paid_social,5,166.2367325782365,0,0,0
C_012594,US,mobile,search,5,504.50006144401067,0,0,1
C_012595,CA,mobile,paid_social,3,106.06938202197199,2,0,0
C_012596,DE,mobile,search,7,253.771639926211,0,0,0
C_012597,AU,mobile,video,9,199.87631803513258,1,1,0
C_012598,IT,desktop,display,7,244.60630237501397,1,0,0
C_012599,AU,desktop,search,5,152.37798746434532,0,0,0
C_012600,NL,tablet,search,8,13.312629128235951,0,0,1
C_012601,ES,desktop,direct,9,120.63236830210721,0,0,0
C_012602,AU,mobile,search,9,102.34618359846058,1,0,0
C_012603,SE,desktop,search,2,48.80714029303706,0,1,0
C_012604,UK,tablet,search,3,20.241854428166178,0,0,0
C_012605,CA,desktop,paid_social,8,41.648569986945496,0,0,0
C_012606,CA,desktop,search,3,161.09733855372292,1,1,0
C_012607,UK,mobile,email,8,85.80891261451279,0,0,0
C_012608,CA,mobile,video,7,160.31362456757802,0,0,0
C_012609,UK,desktop,search,6,162.27467839065162,0,0,0
C_012610,FR,desktop,search,12,86.7388222731299,1,1,0
C_012611,ES,mobile,email,5,168.08917872530452,0,1,0
C_012612,US,tablet,display,4,78.27498414423276,2,0,0
C_012613,NL,mobile,display,6,80.53120793349886,0,1,0
C_012614,AU,mobile,search,6,168.2984767727774,0,1,0
C_012615,NL,mobile,paid_social,9,40.15804701370097,0,0,0
C_012616,IE,mobile,paid_social,2,231.3136081688941,0,0,0
C_012617,DE,tablet,paid_social,5,300.9770080801763,0,1,0
C_012618,DE,mobile,email,8,111.3587170424158,0,1,0
C_012619,AU,mobile,email,7,166.68164369818842,1,0,0
C_012620,IT,desktop,display,7,42.989676008058765,0,0,0
C_012621,FR,mobile,paid_social,4,82.81472065924258,0,0,0
C_012622,CA,mobile,video,6,58.26317517476344,1,1,1
C_012623,SE,mobile,video,7,239.42704646004427,0,0,0
C_012624,US,mobile,direct,6,64.9687105838442,0,0,0
C_012625,AU,mobile,search,7,139.3489957546298,0,0,1
C_012626,NL,mobile,paid_social,4,86.21569427055938,0,1,0
C_012627,SE,desktop,search,3,52.80176014922919,2,1,0
C_012628,ES,desktop,display,8,143.74552546753,0,1,1
C_012629,IT,mobile,direct,4,205.93756631410977,0,0,0
C_012630,ES,mobile,direct,8,12.30054285475886,1,0,0
C_012631,SE,mobile,search,7,64.2654414418607,0,0,0
C_012632,US,mobile,search,4,167.00890012658004,1,0,1
C_012633,IE,desktop,email,7,206.4429558784964,1,0,0
C_012634,ES,mobile,affiliate,7,63.35907287571385,0,0,0
C_012635,UK,mobile,search,7,28.68433271967678,2,0,0
C_012636,NO,desktop,paid_social,8,92.02028469050923,1,1,0
C_012637,AU,desktop,paid_social,15,58.8213228574824,0,0,0
C_012638,FR,tablet,paid_social,4,56.09459482443515,0,1,0
C_012639,NO,desktop,direct,3,88.05269589341569,0,1,0
C_012640,SE,mobile,search,4,100.23387097112172,0,1,0
C_012641,AU,desktop,affiliate,8,53.9404363149074,0,0,1
C_012642,IT,desktop,paid_social,4,77.25661754144336,0,0,0
C_012643,NO,mobile,paid_social,7,242.98053914188586,0,0,0
C_012644,IT,mobile,direct,3,60.48423658862273,0,0,1
C_012645,IT,mobile,direct,5,37.56987781628027,0,1,0
C_012646,IE,mobile,paid_social,12,65.74867531131221,0,0,0
C_012647,FR,desktop,paid_social,8,162.03610651671002,0,0,0
C_012648,FR,mobile,search,7,31.471980336491228,0,0,0
C_012649,NO,desktop,search,11,157.87523690933602,0,0,1
C_012650,IT,mobile,affiliate,4,45.801058341318644,1,1,0
C_012651,AU,mobile,email,12,158.01591115484413,1,0,0
C_012652,DE,desktop,email,6,103.02353835459544,0,0,0
C_012653,IE,desktop,display,5,34.2493288606516,1,0,0
C_012654,IE,desktop,direct,3,92.44394758231297,0,0,0
C_012655,CA,desktop,direct,6,483.18662217117406,0,0,0
C_012656,NL,mobile,search,1,112.76886530656901,0,0,0
C_012657,US,desktop,video,4,73.55675109949469,1,0,0
C_012658,NL,mobile,search,5,154.45468268078656,0,1,1
C_012659,NO,desktop,direct,7,117.25974263982071,1,0,0
C_012660,UK,mobile,affiliate,4,178.81360539030905,0,1,0
C_012661,AU,mobile,email,7,163.97124655545343,0,0,1
C_012662,AU,mobile,search,2,103.9395601489959,0,1,0
C_012663,CA,mobile,search,5,259.3001464647058,0,0,0
C_012664,FR,mobile,video,10,53.14301055314283,0,0,0
C_012665,DE,mobile,email,6,46.53487303890718,0,0,0
C_012666,IT,mobile,paid_social,4,184.0396865644113,0,0,0
C_012667,FR,desktop,email,7,206.60849967731266,0,0,1
C_012668,IE,mobile,email,4,103.07649323455085,1,1,0
C_012669,FR,mobile,direct,7,186.7977028555263,1,1,0
C_012670,IE,mobile,direct,5,208.03863571162836,0,1,0
C_012671,AU,mobile,email,7,199.1007452158484,1,0,0
C_012672,US,desktop,paid_social,7,73.65310664706719,0,0,0
C_012673,AU,desktop,search,5,78.73488045289923,0,0,0
C_012674,AU,mobile,search,6,167.15274473013898,0,0,0
C_012675,NL,mobile,email,8,74.8924483836918,0,0,0
C_012676,SE,mobile,email,8,182.7836743662938,0,1,1
C_012677,UK,desktop,direct,3,348.0842709308432,0,0,0
C_012678,AU,mobile,search,6,176.59423713447617,0,1,0
C_012679,AU,mobile,search,8,178.19994063013743,0,0,0
C_012680,FR,mobile,paid_social,5,54.33259091279557,1,0,0
C_012681,ES,mobile,search,3,308.41551014358515,0,0,0
C_012682,IT,tablet,search,3,315.1892968120394,0,0,0
C_012683,DE,mobile,direct,6,333.0909133557965,1,0,0
C_012684,CA,desktop,affiliate,7,229.78703666450556,1,0,1
C_012685,NL,desktop,email,4,109.74169803175474,0,0,0
C_012686,UK,mobile,paid_social,6,209.17137573118535,0,1,0
C_012687,FR,desktop,paid_social,8,94.11170764158794,0,0,0
C_012688,US,mobile,search,9,101.71066077141387,1,0,0
C_012689,IT,mobile,search,8,190.84369914449059,1,0,0
C_012690,IT,desktop,paid_social,6,44.62832207837668,0,0,0
C_012691,NL,desktop,search,4,26.257866857025967,1,0,0
C_012692,SE,mobile,video,9,120.70880676923471,0,0,0
C_012693,IT,mobile,direct,3,25.0466742801176,0,1,0
C_012694,DE,desktop,paid_social,12,33.41464959122529,0,0,1
C_012695,NL,desktop,video,6,157.75428154999142,0,0,0
C_012696,US,mobile,search,3,128.52057946674984,1,1,0
C_012697,DE,mobile,search,4,218.82503730673434,0,1,0
C_012698,ES,mobile,video,5,121.07830615089304,0,0,0
C_012699,AU,mobile,direct,6,98.5985596701714,0,0,0
C_012700,SE,desktop,paid_social,5,36.77046251966208,0,1,0
C_012701,IT,mobile,paid_social,8,114.09182698406894,1,0,0
C_012702,AU,mobile,display,4,100.65162837948822,1,1,0
C_012703,NO,mobile,direct,6,225.57686205776056,0,1,0
