date,geo,channel,spend,impressions,clicks,is_treatment_geo
2024-03-10,IT,display,990.7564485276068,101591,677,0
2024-03-11,IT,display,908.2138573652647,93127,621,0
2024-03-12,IT,display,1093.4143505949958,112118,747,0
2024-03-13,IT,display,689.5804978542557,70709,471,0
2024-03-14,IT,display,743.1972432174622,76207,508,0
2024-03-15,IT,display,697.9601554704954,71568,477,0
2024-03-16,IT,display,825.3777369503428,84633,564,0
2024-03-17,IT,display,897.8223063710715,92062,613,0
2024-03-18,IT,display,790.3271268786568,81039,540,0
2024-03-19,IT,display,1031.6548143562588,105785,705,0
2024-03-20,IT,display,698.5957184232194,71633,477,0
2024-03-21,IT,display,1009.0927023042319,103471,690,0
2024-03-22,IT,display,981.7780464925812,100671,671,0
2024-03-23,IT,display,856.2672155605993,87801,585,0
2024-03-24,IT,display,746.7004650026104,76566,510,0
2024-03-25,IT,display,931.840575730116,95550,637,0
2024-03-26,IT,display,628.364439575867,64432,429,0
2024-03-27,IT,display,864.6687201879898,88662,591,0
2024-03-28,IT,display,856.6625726980151,87841,585,0
2024-03-29,IT,display,509.1151563888197,52204,348,0
2024-03-30,IT,display,808.9742677729956,82951,553,0
2024-03-31,IT,display,506.9575834309127,51983,346,0
2024-04-01,IT,display,676.9612865707942,69415,462,0
2024-04-02,IT,display,816.1307988354018,83685,558,0
2024-04-03,IT,display,666.6057751421538,68353,455,0
2024-04-04,IT,display,805.9456492661378,82641,551,0
2024-04-05,IT,display,752.6306286260833,77174,514,0
2024-04-06,IT,display,562.9735571412502,57727,384,0
2024-04-07,IT,display,843.1369749211775,86454,576,0
2024-04-08,IT,display,616.1357976517137,63178,421,0
2024-04-09,IT,display,1531.6094523510421,157050,1047,0
2024-04-10,IT,display,793.2599284719519,81340,542,0
2024-04-11,IT,display,567.3286787707951,58173,387,0
2024-04-12,IT,display,560.776775977254,57501,383,0
2024-04-13,IT,display,976.7258886963664,100152,667,0
2024-04-14,IT,display,641.3235703464221,65760,438,0
2024-04-15,IT,display,520.9100326063066,53413,356,0
2024-04-16,IT,display,1025.034075497223,105106,700,0
2024-04-17,IT,display,728.1043155593145,74659,497,0
2024-04-18,IT,display,945.6368726968959,96965,646,0
2024-04-19,IT,display,959.9652676514914,98434,656,0
2024-04-20,IT,display,764.8909763888578,78431,523,0
2024-04-21,IT,display,1406.6280314658259,144234,961,0
2024-04-22,IT,display,470.8329277214604,48278,321,0
2024-04-23,IT,display,641.8890985879468,65818,438,0
2024-04-24,IT,display,761.3849030155875,78072,520,0
2024-04-25,IT,display,1483.3076396490462,152097,1014,0
2024-04-26,IT,display,1222.1651876709416,125320,835,0
2024-04-27,IT,display,1016.0897503035667,104189,694,0
2024-04-28,IT,display,575.7893476968167,59041,393,0
2024-04-29,IT,display,631.2658465759611,64729,431,0
2024-04-30,IT,display,639.9850113874477,65623,437,0
2024-05-01,IT,display,656.8433044638357,67352,449,0
2024-05-02,IT,display,1196.1441652874134,122652,817,0
2024-05-03,IT,display,689.9946352376209,70751,471,0
2024-05-04,IT,display,686.5396856328292,70397,469,0
2024-05-05,IT,display,893.3021537855594,91598,610,0
2024-05-06,IT,display,478.9725927664555,49113,327,0
2024-05-07,IT,display,819.0805217432206,83988,560,0
2024-05-08,IT,display,601.6530396639864,61693,411,0
2024-05-09,IT,display,725.2127056950335,74362,495,0
2024-05-10,IT,display,626.8710281759594,64279,428,0
2024-05-11,IT,display,592.439589635966,60748,405,0
2024-05-12,IT,display,766.0592275309929,78551,523,0
2024-05-13,IT,display,811.8949530003985,83251,555,0
2024-05-14,IT,display,758.9165326771725,77818,518,0
2024-05-15,IT,display,907.4120375761477,93045,620,0
2024-05-16,IT,display,617.5061977587106,63318,422,0
2024-05-17,IT,display,894.0687380572789,91677,611,0
2024-05-18,IT,display,668.5744720619866,68555,457,0
2024-05-19,IT,display,628.0820331746652,64403,429,0
2024-05-20,IT,display,610.8789023001192,62639,417,0
2024-05-21,IT,display,754.345342653654,77350,515,0
2024-05-22,IT,display,1381.0288019121836,141609,944,0
2024-05-23,IT,display,773.6915818515621,79333,529,0
2024-05-24,IT,display,536.1991427090866,54981,366,0
2024-05-25,IT,display,916.125035484649,93938,626,0
2024-05-26,IT,display,630.1492016666735,64615,430,0
2024-05-27,IT,display,826.2387142867406,84722,564,0
2024-05-28,IT,display,681.2004518426378,69849,465,0
2024-05-29,IT,display,1170.775402704871,120050,800,0
2024-05-30,IT,display,667.4659948195169,68441,456,0
2024-05-31,IT,display,1092.6255618224925,112037,747,0
2024-06-01,IT,display,527.9969750466598,54140,361,0
2024-06-02,IT,display,662.5412323346308,67936,453,0
2024-06-03,IT,display,1129.3867112325536,115806,772,0
2024-06-04,IT,display,846.0092972055111,86749,578,0
2024-06-05,IT,display,1545.0560713642733,158429,1056,0
2024-06-06,IT,display,730.3631315652907,74891,499,0
2024-06-07,IT,display,793.8627726724998,81402,542,0
2024-06-08,IT,display,1207.5216493728906,123818,825,0
2024-06-09,IT,display,470.6892363039028,48264,321,0
2024-06-10,IT,display,482.4422389566498,49469,329,0
2024-06-11,IT,display,645.9352564801355,66233,441,0
2024-06-12,IT,display,1027.1562804527873,105324,702,0
2024-06-13,IT,display,501.77050078863505,51451,343,0
2024-06-14,IT,display,873.1543575056645,89532,597,0
2024-06-15,IT,display,820.8672413111658,84171,561,0
2024-06-16,IT,display,1264.1128448448926,129621,864,0
2024-06-17,IT,display,1022.6647401907982,104863,699,0
2024-06-18,IT,display,893.7049013535462,91640,611,0
2024-06-19,IT,display,1196.7469012390065,122713,818,0
2024-06-20,IT,display,915.7965932634303,93905,626,0
2024-06-21,IT,display,649.4455518965053,66593,444,0
2024-06-22,IT,display,514.0877140022325,52714,351,0
2024-06-23,IT,display,613.1896157780554,62876,419,0
2024-06-24,IT,display,754.6171435699102,77378,515,0
2024-06-25,IT,display,847.6321189827029,86915,579,0
2024-06-26,IT,display,449.8662199875019,46129,307,0
2024-06-27,IT,display,740.5730533805958,75937,506,0
2024-06-28,IT,display,744.6702571651737,76358,509,0
2024-06-29,IT,display,825.6690297484589,84663,564,0
2024-06-30,IT,display,1134.10699139735,116290,775,0
2024-07-01,IT,display,803.8512188084068,82426,549,0
2024-07-02,IT,display,625.6330148036085,64152,427,0
2024-07-03,IT,display,491.63805721841476,50412,336,0
2024-07-04,IT,display,954.5731192688388,97881,652,0
2024-07-05,IT,display,579.1689066962284,59387,396,0
2024-07-06,IT,display,902.8874195949236,92581,617,0
2024-07-07,IT,display,1063.5569938279646,109056,727,0
2024-07-08,IT,display,495.2636645540205,50784,338,0
2024-07-09,IT,display,942.4958184591392,96643,644,0
2024-07-10,IT,display,1174.6661893056548,120449,803,0
2024-07-11,IT,display,1047.573889096431,107417,716,0
2024-07-12,IT,display,410.7366992438206,42116,280,0
2024-07-13,IT,display,557.7221758989405,57188,381,0
2024-07-14,IT,display,502.5253265713525,51528,343,0
2024-07-15,IT,display,883.5992142962363,90603,604,0
2024-07-16,IT,display,906.1211536584841,92913,619,0
2024-07-17,IT,display,384.2891604789729,39404,262,0
2024-07-18,IT,display,723.9109030846406,74229,494,0
2024-07-19,IT,display,924.3956471855994,94787,632,0
2024-07-20,IT,display,738.2753040988212,75702,504,0
2024-07-21,IT,display,749.2339757169514,76826,512,0
2024-07-22,IT,display,688.9942865614506,70649,471,0
2024-07-23,IT,display,600.005068518186,61524,410,0
2024-07-24,IT,display,814.0561845616204,83472,556,0
2024-07-25,IT,display,799.1009978466913,81939,546,0
2024-07-26,IT,display,877.6166515878289,89990,600,0
2024-07-27,IT,display,860.8355583809005,88269,588,0
2024-07-28,IT,display,736.6683410620258,75537,503,0
2024-07-29,IT,display,1036.9153269639357,106324,709,0
2024-07-30,IT,display,726.6628822100704,74511,496,0
2024-07-31,IT,display,545.9231077585131,55978,373,0
2024-08-01,IT,display,900.0732997585374,92293,615,0
2024-08-02,IT,display,765.3436068937928,78477,523,0
2024-08-03,IT,display,814.0520786731852,83472,556,0
2024-08-04,IT,display,504.74341138887166,51756,345,0
2024-08-05,IT,display,1259.9837659652596,129198,861,0
2024-08-06,IT,display,984.7445249888666,100975,673,0
2024-08-07,IT,display,754.5834594269478,77374,515,0
2024-08-08,IT,display,606.0571544384472,62144,414,0
2024-08-09,IT,display,998.7870292772768,102415,682,0
2024-08-10,IT,display,520.2908485266324,53350,355,0
2024-08-11,IT,display,1354.6233610522534,138902,926,0
2024-08-12,IT,display,642.7358478157472,65905,439,0
2024-08-13,IT,display,1306.5992211289263,133978,893,0
2024-08-14,IT,display,776.776261599731,79650,531,0
2024-08-15,IT,display,1225.997718073455,125713,838,0
2024-08-16,IT,display,601.3489821714412,61662,411,0
2024-08-17,IT,display,712.0568147835058,73013,486,0
2024-08-18,IT,display,900.9289465627826,92380,616,0
2024-08-19,IT,display,918.5651281073382,94189,628,0
2024-08-20,IT,display,1098.449456773446,112634,751,0
2024-08-21,IT,display,713.5930379401714,73171,487,0
2024-08-22,IT,display,806.4545336986154,82693,551,0
2024-08-23,IT,display,1047.8412960779654,107445,716,0
2024-08-24,IT,display,581.3842964082725,59614,397,0
2024-08-25,IT,display,844.2157404035001,86565,577,0
2024-08-26,IT,display,717.7105426046044,73593,490,0
2024-08-27,IT,display,854.9870443840952,87669,584,0
2024-08-28,IT,display,837.5484206328136,85881,572,0
2024-08-29,IT,display,631.5530183786717,64759,431,0
2024-08-30,IT,display,686.7322809278091,70417,469,0
2024-08-31,IT,display,737.6463792520292,75637,504,0
2024-09-01,IT,display,698.7785356471272,71652,477,0
2024-09-02,IT,display,1185.354632629506,121545,810,0
2024-09-03,IT,display,1070.8726139175983,109806,732,0
2024-09-04,IT,display,887.1371180735747,90966,606,0
2024-09-05,IT,display,636.0137900575647,65216,434,0
2024-09-06,IT,display,586.5231573944408,60141,401,0
2024-09-07,IT,display,1230.961201921018,126222,841,0
2024-09-08,IT,display,542.033961629735,55579,370,0
2024-09-09,IT,display,787.8532991846934,80786,538,0
2024-09-10,IT,display,892.9291212530909,91560,610,0
2024-09-11,IT,display,749.6709633232759,76870,512,0
2024-09-12,IT,display,594.8350395576189,60994,406,0
2024-09-13,IT,display,592.9840836040444,60804,405,0
2024-09-14,IT,display,607.8098690209825,62324,415,0
2024-09-15,IT,display,589.5966022556993,60456,403,0
2024-09-16,IT,display,1106.7609008497786,113486,756,0
2024-09-17,IT,display,805.035429329361,82547,550,0
2024-09-18,IT,display,706.3710802240732,72430,483,0
2024-09-19,IT,display,811.4716321398204,83207,554,0
2024-09-20,IT,display,890.6631259068607,91328,609,0
2024-09-21,IT,display,643.1577320335739,65949,439,0
2024-09-22,IT,display,925.7936263169937,94930,633,0
2024-09-23,IT,display,534.5953545451717,54817,365,0
2024-09-24,IT,display,1120.3613914776874,114881,766,0
2024-09-25,IT,display,815.905355211418,83662,557,0
2024-09-26,IT,display,777.013494966816,79674,531,0
2024-09-27,IT,display,608.4377498715194,62388,416,0
2024-09-28,IT,display,502.24371088537544,51499,343,0
2024-09-29,IT,display,450.9824563867849,46243,308,0
2024-09-30,IT,display,616.3738899383744,63202,421,0
2024-10-01,IT,display,951.4527889250869,97561,650,0
2024-10-02,IT,display,624.9346341253829,64080,427,0
2024-10-03,IT,display,510.4719473354793,52343,349,0
2024-10-04,IT,display,572.7219409350264,58726,391,0
2024-10-05,IT,display,635.9565156469645,65210,434,0
2024-10-06,IT,display,652.855774621389,66943,446,0
2024-10-07,IT,display,736.0817578456364,75477,503,0
2024-10-08,IT,display,1077.6859075517825,110505,736,0
2024-10-09,IT,display,1160.4884345889143,118995,793,0
2024-10-10,IT,display,1380.8170639307841,141588,944,0
2024-10-11,IT,display,468.700779678278,48060,320,0
2024-10-12,IT,display,557.3737501647702,57152,381,0
2024-10-13,IT,display,874.51760467404,89672,597,0
2024-10-14,IT,display,672.0296560323098,68909,459,0
2024-10-15,IT,display,1027.0663133134483,105314,702,0
2024-10-16,IT,display,866.7900386900777,88880,592,0
2024-10-17,IT,display,1225.4683244073165,125658,837,0
2024-10-18,IT,display,989.2025653430353,101432,676,0
2024-10-19,IT,display,953.3367258430945,97754,651,0
2024-10-20,IT,display,640.8353316241869,65710,438,0
2024-10-21,IT,display,742.5885880208791,76144,507,0
2024-10-22,IT,display,740.9777501764356,75979,506,0
2024-10-23,IT,display,536.5475654194356,55017,366,0
2024-10-24,IT,display,1189.1530003695689,121935,813,0
2024-10-25,IT,display,910.1842609463326,93329,622,0
2024-10-26,IT,display,643.0843666837748,65941,439,0
2024-10-27,IT,display,1036.2694579002896,106258,708,0
2024-10-28,IT,display,639.6545530734496,65589,437,0
2024-10-29,IT,display,482.3953060929437,49464,329,0
2024-10-30,IT,display,1084.493729066245,111203,741,0
2024-10-31,IT,display,550.5425857462168,56452,376,0
2024-11-01,IT,display,699.329127856813,71708,478,0
2024-11-02,IT,display,750.393675660743,76944,513,0
2024-11-03,IT,display,801.1329216534816,82147,547,0
2024-11-04,IT,display,967.7594038429366,99233,661,0
2024-11-05,IT,display,949.6371512353819,97375,649,0
2024-11-06,IT,display,954.1061413634443,97833,652,0
2024-11-07,IT,display,631.116629187184,64714,431,0
2024-11-08,IT,display,802.1750197148652,82254,548,0
2024-11-09,IT,display,464.67095277791293,47647,317,0
2024-11-10,IT,display,1113.7579724649277,114204,761,0
2024-11-11,IT,display,515.2813489992077,52836,352,0
2024-11-12,IT,display,732.4817393459292,75108,500,0
2024-11-13,IT,display,565.3925282464716,57975,386,0
2024-11-14,IT,display,641.9141786921132,65821,438,0
2024-11-15,IT,display,741.5173600803224,76034,507,0
2024-11-16,IT,display,610.8376736875757,62634,417,0
2024-11-17,IT,display,990.7730863494884,101593,677,0
2024-11-18,IT,display,813.1889516245479,83383,556,0
2024-11-19,IT,display,708.9796629780269,72698,484,0
2024-11-20,IT,display,787.924345279453,80793,538,0
2024-11-21,IT,display,1108.1168308153267,113625,757,0
2024-11-22,IT,display,952.8166230487569,97701,651,0
2024-11-23,IT,display,514.9283001467534,52800,352,0
2024-11-24,IT,display,594.3771802615647,60947,406,0
2024-11-25,IT,display,871.6363962116756,89377,596,0
2024-11-26,IT,display,891.0354472052375,91366,609,0
2024-11-27,IT,display,609.5361057770235,62501,416,0
2024-11-28,IT,display,971.3206319370746,99598,664,0
2024-11-29,IT,display,575.6465580389732,59026,393,0
2024-11-30,IT,display,1020.4051312899471,104631,697,0
2024-12-01,IT,display,834.0908632457443,85527,570,0
2024-12-02,IT,display,555.8466043429815,56996,380,0
2024-12-03,IT,display,695.9654997644924,71363,475,0
2024-12-04,IT,display,701.9035806175654,71972,479,0
2024-12-05,IT,display,823.584914716513,84449,563,0
2024-12-06,IT,display,697.7250302308519,71544,477,0
2024-12-07,IT,display,513.9606070474755,52701,351,0
2024-12-08,IT,display,486.72730640199967,49908,332,0
2024-12-09,IT,display,889.9432926105251,91254,608,0
2024-12-10,IT,display,874.4436786189469,89665,597,0
2024-12-11,IT,display,842.4847263748815,86387,576,0
2024-12-12,IT,display,849.5494050808433,87112,580,0
2024-12-13,IT,display,621.1926478386317,63696,424,0
2024-12-14,IT,display,745.7581697820851,76469,509,0
2024-12-15,IT,display,1463.9274534014085,150110,1001,0
2024-12-16,IT,display,1060.3030099566852,108722,725,0
2024-12-17,IT,display,744.4809021960984,76338,509,0
2024-12-18,IT,display,706.4560046475707,72439,483,0
2024-12-19,IT,display,353.53346393366525,36251,241,0
2024-12-20,IT,display,996.4241097257999,102172,681,0
2024-12-21,IT,display,882.8303184803843,90524,603,0
2024-12-22,IT,display,617.5899648858235,63327,422,0
2024-12-23,IT,display,511.0937615090751,52407,349,0
2024-12-24,IT,display,584.0383696459716,59886,399,0
2024-12-25,IT,display,926.3354430902211,94985,633,0
2024-12-26,IT,display,768.0737608593453,78757,525,0
2024-12-27,IT,display,896.5771820917336,91934,613,0
2024-12-28,IT,display,725.6643622840908,74409,496,0
2024-12-29,IT,display,942.7386100125913,96667,644,0
2024-12-30,IT,display,846.3324507521171,86782,578,0
2024-12-31,IT,display,1017.9074431139464,104375,696,0
2024-01-01,IT,affiliate,751.8337461620281,55437,789,0
2024-01-02,IT,affiliate,995.051640804578,73371,1045,0
2024-01-03,IT,affiliate,568.8539624329659,41945,597,0
2024-01-04,IT,affiliate,483.21587765473765,35630,507,0
2024-01-05,IT,affiliate,311.1739782343004,22944,326,0
2024-01-06,IT,affiliate,656.8699927898112,48435,689,0
2024-01-07,IT,affiliate,448.92146743884604,33101,471,0
2024-01-08,IT,affiliate,1272.2848594348081,93813,1336,0
2024-01-09,IT,affiliate,477.8100245009013,35231,501,0
2024-01-10,IT,affiliate,1073.9371897762096,79188,1127,0
2024-01-11,IT,affiliate,707.1542310977546,52142,742,0
2024-01-12,IT,affiliate,403.3599469386635,29742,423,0
2024-01-13,IT,affiliate,550.423799308539,40586,578,0
2024-01-14,IT,affiliate,649.9450854851235,47924,682,0
2024-01-15,IT,affiliate,521.7378943102555,38471,547,0
2024-01-16,IT,affiliate,743.1377850766381,54796,780,0
2024-01-17,IT,affiliate,748.5049135279858,55191,786,0
2024-01-18,IT,affiliate,677.6837295525476,49969,711,0
2024-01-19,IT,affiliate,535.4624792365979,39483,562,0
2024-01-20,IT,affiliate,371.18665150535435,27369,389,0
2024-01-21,IT,affiliate,512.5516174335594,37793,538,0
2024-01-22,IT,affiliate,583.7857583286775,43046,613,0
2024-01-23,IT,affiliate,347.56512896594523,25628,365,0
2024-01-24,IT,affiliate,624.527680097171,46050,655,0
2024-01-25,IT,affiliate,558.1353910316893,41154,586,0
2024-01-26,IT,affiliate,374.1617026054207,27589,392,0
2024-01-27,IT,affiliate,469.86549622057436,34646,493,0
2024-01-28,IT,affiliate,479.9031683293323,35386,503,0
2024-01-29,IT,affiliate,953.9988126847923,70344,1001,0
2024-01-30,IT,affiliate,625.0798801118692,46091,656,0
2024-01-31,IT,affiliate,796.082189845021,58700,836,0
2024-02-01,IT,affiliate,554.8610034228425,40913,582,0
2024-02-02,IT,affiliate,318.3166808528858,23471,334,0
2024-02-03,IT,affiliate,622.6247329957286,45910,653,0
2024-02-04,IT,affiliate,435.54975760261397,32115,457,0
2024-02-05,IT,affiliate,505.8640316923898,37300,531,0
2024-02-06,IT,affiliate,437.6477499981962,32270,459,0
2024-02-07,IT,affiliate,607.8844202475477,44823,638,0
2024-02-08,IT,affiliate,772.7502191490746,56979,811,0
2024-02-09,IT,affiliate,698.4824367017357,51503,733,0
2024-02-10,IT,affiliate,804.1785543657345,59297,844,0
2024-02-11,IT,affiliate,849.5696917037845,62644,892,0
2024-02-12,IT,affiliate,313.37205947621385,23106,329,0
2024-02-13,IT,affiliate,420.7473588292184,31024,441,0
2024-02-14,IT,affiliate,358.99775026190906,26471,377,0
2024-02-15,IT,affiliate,684.4711102842579,50470,718,0
2024-02-16,IT,affiliate,443.049040241396,32668,465,0
2024-02-17,IT,affiliate,449.7616482890302,33163,472,0
2024-02-18,IT,affiliate,492.8742384496027,36342,517,0
2024-02-19,IT,affiliate,618.5362193919073,45608,649,0
2024-02-20,IT,affiliate,387.74830061974933,28591,407,0
2024-02-21,IT,affiliate,418.6888297176581,30872,439,0
2024-02-22,IT,affiliate,573.6783429900338,42300,602,0
2024-02-23,IT,affiliate,752.4934000030489,55486,790,0
2024-02-24,IT,affiliate,512.1292281775571,37762,537,0
2024-02-25,IT,affiliate,419.5726151577235,30937,440,0
2024-02-26,IT,affiliate,304.5202316093509,22454,319,0
2024-02-27,IT,affiliate,767.3902531786576,56584,805,0
2024-02-28,IT,affiliate,484.7090925917267,35740,509,0
2024-02-29,IT,affiliate,415.8911581410451,30666,436,0
2024-03-01,IT,affiliate,332.7702461300076,24537,349,0
2024-03-02,IT,affiliate,344.7226007359085,25418,362,0
2024-03-03,IT,affiliate,400.1187372926891,29503,420,0
2024-03-04,IT,affiliate,519.7553974403319,38324,545,0
2024-03-05,IT,affiliate,418.96971391586766,30893,440,0
2024-03-06,IT,affiliate,627.4148811488977,46263,658,0
2024-03-07,IT,affiliate,535.2321383136616,39466,562,0
2024-03-08,IT,affiliate,1002.1482298371953,73894,1052,0
2024-03-09,IT,affiliate,320.0394253094949,23598,336,0
2024-03-10,IT,affiliate,547.9124812825986,40401,575,0
2024-03-11,IT,affiliate,583.4491809438374,43021,612,0
2024-03-12,IT,affiliate,440.403010087895,32473,462,0
2024-03-13,IT,affiliate,611.7235317912298,45106,642,0
2024-03-14,IT,affiliate,711.369756491867,52453,747,0
2024-03-15,IT,affiliate,552.6699449791683,40751,580,0
2024-03-16,IT,affiliate,760.0147740542088,56040,798,0
2024-03-17,IT,affiliate,284.6182460902516,20986,298,0
2024-03-18,IT,affiliate,438.9610136338478,32367,460,0
2024-03-19,IT,affiliate,888.2577910014828,65496,932,0
2024-03-20,IT,affiliate,768.9124678114315,56696,807,0
2024-03-21,IT,affiliate,667.1728798481595,49194,700,0
2024-03-22,IT,affiliate,759.7912143110516,56024,797,0
2024-03-23,IT,affiliate,301.5850478619703,22237,316,0
2024-03-24,IT,affiliate,654.3695896205093,48250,687,0
2024-03-25,IT,affiliate,748.6410300272936,55202,786,0
2024-03-26,IT,affiliate,488.7300374091384,36037,513,0
2024-03-27,IT,affiliate,1243.6379036963128,91701,1306,0
2024-03-28,IT,affiliate,605.8810218979391,44675,636,0
2024-03-29,IT,affiliate,291.1294552929967,21466,305,0
2024-03-30,IT,affiliate,573.8938358845534,42316,602,0
2024-03-31,IT,affiliate,428.0930247964682,31566,449,0
2024-04-01,IT,affiliate,770.0339726540661,56779,808,0
2024-04-02,IT,affiliate,685.1725073939203,50522,719,0
2024-04-03,IT,affiliate,503.80615625411554,37148,529,0
2024-04-04,IT,affiliate,873.3989688788863,64401,917,0
2024-04-05,IT,affiliate,699.7966055876516,51600,734,0
2024-04-06,IT,affiliate,409.0636094737765,30162,429,0
2024-04-07,IT,affiliate,501.8637685443427,37005,527,0
2024-04-08,IT,affiliate,642.2468034835249,47356,674,0
2024-04-09,IT,affiliate,530.7295658067768,39134,557,0
2024-04-10,IT,affiliate,542.3860030152845,39993,569,0
2024-04-11,IT,affiliate,579.3975931386071,42722,608,0
2024-04-12,IT,affiliate,399.14300458992227,29431,419,0
2024-04-13,IT,affiliate,276.0312185710648,20353,289,0
2024-04-14,IT,affiliate,559.9564929052891,41289,588,0
2024-04-15,IT,affiliate,318.4113090464702,23478,334,0
2024-04-16,IT,affiliate,445.05393449682464,32816,467,0
2024-04-17,IT,affiliate,362.69661128278267,26743,380,0
2024-04-18,IT,affiliate,361.45641887938797,26652,379,0
2024-04-19,IT,affiliate,606.1471706572497,44695,636,0
2024-04-20,IT,affiliate,484.65726870505455,35736,508,0
2024-04-21,IT,affiliate,487.1388524866043,35919,511,0
2024-04-22,IT,affiliate,384.4383577274739,28347,403,0
2024-04-23,IT,affiliate,489.1203471783006,36065,513,0
2024-04-24,IT,affiliate,661.8356142768941,48801,695,0
2024-04-25,IT,affiliate,565.1671279394074,41673,593,0
2024-04-26,IT,affiliate,677.2849604306956,49940,711,0
2024-04-27,IT,affiliate,675.8113900305046,49831,709,0
2024-04-28,IT,affiliate,487.98260889372114,35982,512,0
2024-04-29,IT,affiliate,330.8304992793139,24394,347,0
2024-04-30,IT,affiliate,475.5089675842203,35062,499,0
2024-05-01,IT,affiliate,579.5527961854216,42734,608,0
2024-05-02,IT,affiliate,461.41116742399834,34022,484,0
2024-05-03,IT,affiliate,400.3938086973954,29523,420,0
2024-05-04,IT,affiliate,525.9567076325873,38782,552,0
2024-05-05,IT,affiliate,1034.2028304238886,76258,1086,0
2024-05-06,IT,affiliate,484.70637737684615,35740,509,0
2024-05-07,IT,affiliate,587.2559022340812,43302,616,0
2024-05-08,IT,affiliate,412.50144883485234,30416,433,0
2024-05-09,IT,affiliate,812.2906494321055,59895,853,0
2024-05-10,IT,affiliate,687.2316429690476,50673,721,0
2024-05-11,IT,affiliate,646.3194097588009,47657,678,0
2024-05-12,IT,affiliate,766.3539626052807,56508,804,0
2024-05-13,IT,affiliate,493.0351048942194,36354,517,0
2024-05-14,IT,affiliate,540.0000992000967,39817,567,0
2024-05-15,IT,affiliate,961.3857686824142,70889,1009,0
2024-05-16,IT,affiliate,684.6240066610786,50481,718,0
2024-05-17,IT,affiliate,288.9810900806847,21308,303,0
2024-05-18,IT,affiliate,585.8349754549049,43197,615,0
2024-05-19,IT,affiliate,444.97845755339205,32811,467,0
2024-05-20,IT,affiliate,714.6008023666949,52692,750,0
2024-05-21,IT,affiliate,658.8788274695174,48583,691,0
2024-05-22,IT,affiliate,365.8625768454304,26977,384,0
2024-05-23,IT,affiliate,618.3028408034687,45591,649,0
2024-05-24,IT,affiliate,570.6175111566365,42075,599,0
2024-05-25,IT,affiliate,571.0391442145022,42106,599,0
2024-05-26,IT,affiliate,615.2627464398532,45367,646,0
2024-05-27,IT,affiliate,844.8055024556479,62292,887,0
2024-05-28,IT,affiliate,659.9309642385346,48660,693,0
2024-05-29,IT,affiliate,599.4552539021571,44201,629,0
2024-05-30,IT,affiliate,790.8725570382693,58316,830,0
2024-05-31,IT,affiliate,1007.9872162975339,74325,1058,0
2024-06-01,IT,affiliate,666.4119854459399,49138,699,0
2024-06-02,IT,affiliate,554.8173960728508,40910,582,0
2024-06-03,IT,affiliate,627.249577354647,46251,658,0
2024-06-04,IT,affiliate,631.3993618611256,46557,663,0
2024-06-05,IT,affiliate,598.7205250243636,44147,628,0
2024-06-06,IT,affiliate,1051.4797704210873,77532,1104,0
2024-06-07,IT,affiliate,436.15968177101075,32160,458,0
2024-06-08,IT,affiliate,712.7009423945816,52551,748,0
2024-06-09,IT,affiliate,505.55729944849435,37277,530,0
2024-06-10,IT,affiliate,367.13094760039286,27070,385,0
2024-06-11,IT,affiliate,557.5305748522331,41110,585,0
2024-06-12,IT,affiliate,511.0730475939877,37684,536,0
2024-06-13,IT,affiliate,674.1331022585051,49708,707,0
2024-06-14,IT,affiliate,551.8671936108342,40692,579,0
2024-06-15,IT,affiliate,387.42440390527673,28567,406,0
2024-06-16,IT,affiliate,790.5931952813897,58295,830,0
2024-06-17,IT,affiliate,754.0611599853759,55601,791,0
2024-06-18,IT,affiliate,916.2982039023735,67564,962,0
2024-06-19,IT,affiliate,636.4843751744993,46932,668,0
2024-06-20,IT,affiliate,567.7610617229358,41864,596,0
2024-06-21,IT,affiliate,655.0688200106448,48302,687,0
2024-06-22,IT,affiliate,438.7787321549728,32353,460,0
2024-06-23,IT,affiliate,543.1133269133175,40047,570,0
2024-06-24,IT,affiliate,529.0305315002096,39008,555,0
2024-06-25,IT,affiliate,390.3940852766618,28786,409,0
2024-06-26,IT,affiliate,617.2643060763296,45514,648,0
2024-06-27,IT,affiliate,506.8601836502468,37374,532,0
2024-06-28,IT,affiliate,502.6171553710267,37061,527,0
2024-06-29,IT,affiliate,571.0907048509353,42110,599,0
2024-06-30,IT,affiliate,747.8561192541649,55144,785,0
2024-07-01,IT,affiliate,438.1583313476039,32308,460,0
2024-07-02,IT,affiliate,534.8626647724893,39438,561,0
2024-07-03,IT,affiliate,480.768857437886,35450,504,0
2024-07-04,IT,affiliate,454.5261095719617,33515,477,0
2024-07-05,IT,affiliate,455.4400340835304,33582,478,0
2024-07-06,IT,affiliate,488.17902139331,35996,512,0
2024-07-07,IT,affiliate,617.0471208786023,45498,648,0
2024-07-08,IT,affiliate,607.8698348594103,44822,638,0
2024-07-09,IT,affiliate,437.1718438159564,32235,459,0
2024-07-10,IT,affiliate,855.7468996290718,63099,898,0
2024-07-11,IT,affiliate,747.0569116419938,55085,784,0
2024-07-12,IT,affiliate,417.9707197099827,30819,438,0
2024-07-13,IT,affiliate,726.6459188196567,53580,763,0
2024-07-14,IT,affiliate,573.893640322323,42316,602,0
2024-07-15,IT,affiliate,531.8856234355808,39219,558,0
